zip_code,2011_MHI,2012_MHI,2013_MHI,2014_MHI,2015_MHI,2016_MHI,2017_MHI,2018_MHI,2019_MHI
02067,121672,128250,125313,126773,124217,129609,133229,138650,141596
02071,127614,97981,97813,121635,112708,105865,115333,109963,110809
02072,68474,75361,74262,74688,76179,75109,78343,79421,83519
02081,91653,91394,93416,90470,97753,95592,105420,109893,117535
02090,120078,130824,128984,128813,135884,140355,146042,155887,160329
02093,100938,101330,100574,99302,102659,99924,107444,113017,126613
02108,92863,95753,96921,99187,103973,115042,126224,136667,146958
02109,127131,128022,119196,104393,111313,117344,129716,143191,163173
02110,121780,123795,111250,115208,128210,120800,108438,116932,142869
02111,31984,44758,43551,50783,51480,39670,39329,40870,53596
02113,57566,64413,66636,69398,76503,86094,91212,100063,100483
02114,81194,79734,80500,86601,86240,86863,89452,95161,96563
02115,26552,23677,27134,27456,31737,35274,38759,37340,43144
02116,85419,87630,87653,93605,93059,100674,103422,105559,110280
02118,47920,50000,54152,62208,62300,59589,70575,65250,67805
02119,29955,27051,27180,27159,28885,30278,30663,30551,31900
02120,32648,32367,35077,32828,30487,29592,32243,33727,38300
02121,30008,30419,28238,26530,26150,26313,27964,30712,32500
02122,51911,51798,50192,53576,52122,53103,56024,60474,60313
02124,44730,48329,48841,47297,48350,50044,50227,53174,58105
02125,41507,42298,45130,45581,48123,49683,53382,56318,57649
02126,45605,43532,45238,44792,45958,47902,50039,52474,55024
02127,66480,67012,68724,72472,77633,85336,91597,99340,109149
02128,45614,49549,48704,50336,51097,52152,52154,55483,60579
02129,87633,89105,86346,87387,87381,90674,103834,118226,128403
02130,69955,74198,75730,78204,77480,79419,84847,90813,94733
02131,59790,61099,66735,63876,64178,68655,72127,73199,80578
02132,78631,82421,83360,86233,87983,91273,93343,100915,103337
02134,37487,37638,37820,38507,44000,47485,49938,58068,62614
02135,51937,50291,48687,46858,50752,57330,61566,72009,78416
02136,56196,57080,58890,61101,61391,62114,64877,64784,69262
02138,73258,73835,75446,78534,79540,84305,87671,95368,105065
02139,66495,70508,71745,73819,78649,82953,91250,96771,105061
02140,70455,73894,71908,75658,84163,85417,91596,100572,103738
02141,63516,63382,64326,66701,70828,73322,77261,79222,84142
02142,82460,89792,100114,104014,99934,113950,120729,116346,121484
02143,66627,66858,68440,67461,73117,80961,90285,95556,98374
02144,73162,74636,78380,79435,87169,93234,102033,107232,113958
02145,53651,53512,55487,55774,58665,62752,68553,75744,83208
02148,52825,54229,53798,55407,54883,60045,62283,64176,65975
02149,48343,49702,49368,51133,50718,52427,57143,60264,65528
02150,43155,43919,47291,48775,47811,49643,51875,53335,56737
02151,50592,49933,51863,50881,50865,51468,53771,54987,62605
02152,61744,62000,64548,64169,61919,62997,69928,68322,74069
02155,72018,72800,73567,77945,76596,79572,86459,92407,96486
02163,41386,43889,43989,48646,43229,51500,64000,49659,53214
02169,58049,58530,58669,60775,61619,62157,67028,70248,72537
02170,63552,62509,66917,63201,70248,71065,82159,76440,83734
02171,64497,66291,64812,72638,71743,73280,78839,83479,84034
02176,84599,86264,85704,86409,85521,87712,93434,103743,106955
02180,77476,72938,76127,76218,78099,83783,90320,94835,101549
02184,83710,85208,81844,87500,84776,85863,88993,94945,96522
02186,104713,107577,111071,113087,116444,122516,126000,127448,133718
02188,65977,64327,68366,70414,71620,75129,81040,83386,86285
02189,62836,63384,60059,60537,56706,51653,58674,69067,76157
02190,78509,78532,77329,77471,77843,80139,85053,87143,95563
02191,64653,65119,65365,67015,65413,70731,73948,74801,78517
02199,95938,107159,109716,110284,89861,99250,82238,91125,83464
02203,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
02210,125769,111061,110333,113622,132969,155313,170152,163068,170588
02215,31448,30823,35659,36719,40269,40115,43403,45337,45856
02301,45728,45017,44144,43694,43093,44873,47724,49693,52373
02302,62085,61127,61060,60171,58750,61527,63718,67608,70191
02322,72880,70481,73194,78750,76065,68021,69709,69868,85200
02324,88697,90722,87015,88481,84697,85992,88640,92289,95675
02330,70608,67963,72161,72804,74375,75260,73904,66406,70959
02332,122396,117197,118272,120253,120267,119428,123613,128333,128173
02333,79676,80169,85912,88534,84118,82823,86568,86922,90528
02338,83522,77905,67760,69917,64013,73119,77993,92111,92774
02339,100982,99856,99250,98750,101823,105635,111311,120000,127981
02341,87222,92736,92560,93771,91384,93517,96389,98537,96693
02343,63245,61825,62292,62909,66370,66815,67589,69539,75273
02346,73490,74764,77607,75727,76500,76968,79811,83227,83631
02347,93260,91782,87900,82418,90876,93676,97990,106775,106633
02351,81677,76164,78395,81500,80148,76989,91643,90873,99381
02356,103494,106139,100429,106989,103556,109024,113783,122710,125205
02357,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
02359,82374,84136,86887,89954,90790,93075,101447,103920,103905
02360,76631,77228,76565,76925,76835,80905,83746,87595,90279
02364,77288,80172,82661,86339,85384,88694,89796,106654,96104
02366,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
02367,93882,99500,93563,94505,90648,84602,87438,98359,94167
02368,64696,62947,62152,63325,63681,65473,70163,73860,82902
02370,63896,64386,66329,66860,69247,70750,77573,79807,78011
02375,79595,83370,86689,86695,88090,90313,94457,94984,100136
02379,80729,78207,80347,81573,81119,80709,85368,86806,97404
02382,74610,74371,72462,76494,72490,75898,79705,83066,86570
02420,146667,139174,147924,137109,151607,156042,168065,180050,195494
02421,130592,136653,136250,138202,147335,149414,158554,168194,178358
02445,108313,104069,102087,95895,92622,102539,111642,121763,132688
02446,79278,78414,78814,79289,86910,93750,102342,98614,98978
02451,75129,79637,81334,81182,82532,91359,94886,96914,111587
02452,69621,74257,78349,74289,79274,83283,87055,86197,90755
02453,63123,68805,67382,67721,70597,75550,73042,76856,86787
02457,250001,250001,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
02458,84375,89238,95216,91672,92300,100768,103978,106074,117137
02459,130313,129318,133801,135685,135426,150282,169963,177005,195336
02460,103264,100551,102276,103800,114750,121250,118148,122688,126659
02461,115582,127656,122283,131125,140733,156000,159517,163382,164583
02462,81875,80900,83438,83500,99167,106324,104375,113250,115556
02464,79712,83780,81771,87428,93292,95750,102946,107679,122098
02465,116429,128672,139763,131853,130032,133958,137438,149104,157563
02466,110242,107560,105893,105106,105678,107717,115345,114495,121037
02467,114140,113952,115493,113146,109399,108413,119964,126630,132399
02468,201065,197660,201731,203009,196250,190139,212394,235714,241190
02472,77016,83355,87775,86522,87409,91991,92959,97466,101397
02474,82359,85066,87225,89466,93904,100157,104583,108986,112150
02476,90625,89644,95305,97647,93011,96442,101713,103425,102214
02478,99596,105731,110633,106172,110685,114082,118342,120398,129309
02481,171750,177440,180607,177083,176920,179655,187819,204695,223917
02482,121905,130480,135089,139811,156094,158468,160644,163750,168361
02492,129769,133925,137839,138734,140734,144898,147375,159147,168542
02493,180815,176875,192563,201200,199519,191744,196651,181667,207702
02494,103946,105762,104543,112115,116375,125481,126866,129918,133375
02532,56939,59044,59250,61325,67647,70574,75502,71982,70068
02534,64052,64787,96053,72069,85762,85234,88844,91016,92824
02535,62955,62768,67500,66875,76125,71667,79792,93250,96061
02536,61078,59306,61063,62924,66484,67471,67880,69581,72489
02537,82891,83801,79180,81892,92639,95465,95966,103894,109707
02538,62813,51591,48402,58814,58542,65273,67993,68395,69327
02539,74214,63378,66711,56911,60714,70556,75404,64810,78902
02540,54732,57721,59858,61417,61618,64509,70758,73164,78603
02542,37299,41875,45107,45970,41938,44405,48750,50682,53031
02543,95833,79583,66250,63828,70313,71250,92188,82100,99444
02553,86667,88077,53125,42341,,38947,-666666666,-666666666,-666666666
02554,85393,84452,85835,86766,84479,90469,92327,105334,107683
02556,75815,78984,77661,90399,84800,80821,83659,97222,96645
02557,78890,76389,69844,80225,75242,57773,66091,82045,75294
02558,42606,48327,49121,43900,42542,46194,33679,46622,45326
02559,61786,63415,59489,67759,71271,75505,71741,72784,73491
02561,42132,72981,73750,88242,68281,80938,-666666666,84398,86422
02562,71386,57417,62778,66579,68816,71042,86310,84353,103306
02563,81094,79429,79578,82238,80554,82041,84087,89375,93306
02564,65461,49821,59412,83583,83056,59750,-666666666,90313,112647
02568,55121,56477,48935,42727,42180,46816,48869,50301,51456
02571,53496,54345,56250,57750,54221,58927,59449,59219,63805
02575,75603,70646,70963,73843,75000,85469,92188,94306,95351
02576,64129,76884,79760,81120,81875,82029,84497,93125,80473
02584,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
02601,43442,39876,39454,40385,40210,43052,46821,49031,54414
02630,62109,58524,61250,61713,80714,81833,106299,107031,115129
02631,58518,63610,61397,66389,66362,67569,69606,73534,75286
02632,68473,67190,67422,64286,64278,71412,80072,77253,86356
02633,71020,67500,66516,59545,60268,62824,76793,72639,83625
02635,80779,80833,78583,68990,63678,63712,62021,72608,68590
02637,97794,26029,-666666666,-666666666,,140179,142692,145673,188021
02638,61029,55855,58750,60625,66353,69375,70850,80132,83632
02639,45900,44880,46510,40142,45357,47600,44787,48750,52719
02641,84107,84783,128576,132697,,-666666666,-666666666,-666666666,62888
02642,56029,57409,58056,62091,60524,57402,62143,68161,71981
02643,-666666666,17361,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
02644,85433,89269,90540,92054,90912,93800,92286,99418,98182
02645,58611,60792,62835,69115,72556,76221,78077,79365,78689
02646,52188,65553,66771,70096,66434,66844,62933,64760,67773
02647,91771,118542,146705,124659,,78050,-666666666,74583,77344
02648,69355,69576,68260,71067,75238,76364,82406,84563,87060
02649,62763,62547,63657,65768,70313,70995,73841,71810,77019
02650,64635,65577,66932,68446,69211,70771,77991,79926,91174
02651,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
02652,49063,52237,52639,47039,54848,60662,60250,56316,70921
02653,62651,63132,59938,58015,62313,49934,61506,71698,73819
02655,74643,73323,72546,68965,67778,68684,75000,77563,83750
02657,46547,46031,41140,41250,36958,42228,47500,50741,59063
02659,60750,51466,51033,50897,55560,52118,57540,71023,70694
02660,49945,48617,49024,51631,52088,52650,54924,56341,61694
02663,-666666666,21667,21912,46429,58125,60568,61875,64200,64464
02664,48125,49698,47873,50561,51607,52696,56242,60193,60432
02666,99464,102031,61477,61408,61327,62439,63306,65840,67526
02667,59892,59233,51908,45547,45045,47115,57667,69612,75096
02668,72953,76781,80296,87303,94331,95957,94250,100528,100379
02669,81125,100398,100109,103693,103750,104653,89737,92292,-666666666
02670,44250,45000,49871,56000,51154,54375,63675,63086,65486
02671,53547,44516,45769,42974,44042,45250,60000,63281,75417
02672,29415,29769,205324,-666666666,,-666666666,-666666666,74050,76417
02673,45314,47060,55204,57094,61979,66518,70736,62595,63980
02675,63968,62796,61365,66064,62328,64063,68638,72281,74654
02702,91326,93042,89833,87740,90066,99120,94773,99615,95927
02703,65298,65767,67039,65141,67736,69732,70136,74255,74962
02713,60417,38500,38333,32500,36250,49375,-666666666,110625,-666666666
02715,91632,90625,86823,88631,77292,99830,98112,99444,101216
02717,78599,81224,81150,87880,81061,81335,81123,82292,85139
02718,81797,76709,80211,86023,86343,89113,93034,91625,93184
02719,60179,59933,60326,60445,61274,60407,62090,65763,67394
02720,46287,42439,41910,41576,44397,45382,47992,50783,51790
02721,30610,31275,30180,30743,29684,32641,33383,37059,40173
02723,30143,28625,28120,31255,32275,34810,37617,40374,40318
02724,29253,28866,27390,27737,30688,33853,37932,37702,39942
02725,68125,67910,67396,61875,63194,64028,70183,74878,87458
02726,70302,72277,74141,75657,72585,69930,75154,77715,83346
02738,87793,85398,80456,76607,76503,75449,76576,80188,81928
02739,82065,81827,78864,78216,86659,84489,85870,91573,94360
02740,35730,35920,34259,35174,35887,36105,37784,40705,42314
02743,64583,65111,66276,69180,67263,70175,69402,72125,80221
02744,29063,31424,31216,29663,31709,32221,33125,38264,44252
02745,52093,50750,47536,49640,51328,52777,56277,61143,61267
02746,23058,24487,25623,25872,26705,28351,32554,33840,35018
02747,73601,72321,71073,71674,70919,72759,75891,82923,82963
02748,72121,68279,64077,64808,64625,63887,70828,78997,87326
02760,80071,79249,78087,81259,80957,82442,85864,87561,90558
02762,81371,83750,77109,78516,91009,92014,93889,98280,96066
02763,109361,120000,125769,107083,106875,116174,106118,121167,126339
02764,80987,81591,79615,81067,78870,80500,82130,84099,79725
02766,75538,80543,81069,80806,91438,95221,102869,108423,111042
02767,82670,77865,80761,80019,83125,86124,93125,100125,101826
02769,87563,82152,82500,85691,88868,90394,96098,104052,116585
02770,99129,99531,88636,92656,97157,102616,102227,102254,103459
02771,78032,75267,70966,74242,76826,82094,86014,89155,90078
02777,71716,72061,71179,77434,73310,77632,81469,83405,86637
02779,81094,89549,90741,84423,86288,95186,89597,94516,103182
02780,50911,51446,49732,50307,50653,51820,53201,57591,58546
02790,74000,76663,78750,81334,79697,79778,80569,80145,80430
02791,-666666666,64583,71042,72198,91029,90781,74009,65833,68913
02802,69083,67813,48456,47826,48495,48404,51582,51125,69321
02804,67821,73125,71772,73393,71439,74289,92961,100094,108672
02806,98612,103211,103696,103937,108776,116935,117408,122729,125125
02807,88750,90789,90491,90526,84750,73952,76174,65893,59423
02808,54492,68056,73382,72526,68958,72589,76848,74811,74500
02809,64405,60934,62358,60988,62493,62909,65890,66771,72422
02812,98603,87222,110233,114803,112901,106705,123047,115000,113221
02813,69271,72786,69349,68904,74826,73203,72648,79019,78209
02814,78305,81228,82127,82532,82896,89750,93468,90040,89531
02815,140250,132411,125000,149583,,230052,214205,243311,194450
02816,66325,64411,64581,68351,65521,64407,67115,70234,72471
02817,84096,80764,78438,80987,85942,86650,102616,106058,119688
02818,84875,85682,85429,86144,84409,90739,97800,103873,102621
02822,102587,95990,82189,84142,83465,80962,80893,87958,83024
02825,79643,89276,81923,76962,76408,79364,79870,81492,87829
02826,33567,29615,33203,35385,,67725,70760,71699,91964
02827,76310,85278,93750,80125,96071,86708,87500,87143,82946
02828,75980,77333,75408,71853,73214,75063,79103,82150,86772
02830,75612,71111,66658,62076,62904,67019,67589,77823,84970
02831,81429,82750,82207,93869,86696,88163,91346,98958,95000
02832,67104,66379,57318,69700,71042,76420,85324,88796,80128
02833,53516,52995,64554,76544,63229,84750,84770,85547,88902
02835,81667,85337,90484,95833,95175,101448,105201,108737,111110
02836,65278,69191,68500,66154,,78866,-666666666,83531,-666666666
02837,96200,91319,85852,74698,78370,73125,69620,81523,89353
02838,57885,52179,47323,47500,58226,59960,60278,60692,62697
02839,78542,72321,73750,80625,61023,56111,49958,57250,68258
02840,58233,57953,60751,61680,57275,59788,65317,64939,66805
02841,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
02842,71764,70614,69495,70037,64397,63725,65851,69796,74022
02852,74732,76937,77049,75260,75746,80102,83320,83197,86625
02857,74935,76955,76775,79482,82772,80707,82621,94083,96004
02858,65543,82500,92500,98269,90583,92036,-666666666,86625,-666666666
02859,66776,64935,58828,53984,61204,69050,76146,84616,87363
02860,31601,32169,32614,33548,35953,38592,40455,41638,43586
02861,53137,55389,54184,52816,54700,55198,55683,58795,64833
02863,32759,29268,27993,28842,29108,28901,30794,31696,32928
